Timestamps,WindSpeed,StdDevWindSpeed,WindDirAbs,WindDirRel,Power,MaxPower,MinPower,StdDevPower,AvgRPow,Pitch,GenRPM,RotorRPM,EnvirTemp,NacelTemp,GearOilTemp,GearBearTemp,GenPh1Temp,GenPh2Temp,GenPh3Temp,GenBearTemp
2019/8/5 4:50,5.0,0.7,240.6,-0.4,58.1,119.5,13.8,21.9,0.0,-1.3,1032,16.6,13,20,48,58,47,56,47,42
2019/8/5 5:50,5.3,0.9,227.4,1.9,67.6,144.2,18.7,29.7,0.0,-1.4,1069,17.2,13,19,46,56,43,52,43,39
2019/8/5 6:50,5.6,0.7,219.9,-1.7,85.4,158.4,25.1,27.2,0.0,-1.6,1094,17.6,13,19,46,56,42,51,42,38
2019/8/5 7:50,3.4,1.2,251.0,0.0,10.1,135.3,-10.4,23.0,1.8,0.5,1057,17.0,14,19,45,55,39,48,40,38
2019/8/5 8:50,4.9,0.9,235.9,5.7,48.8,93.5,-0.2,20.4,0.0,-1.2,1027,16.6,16,20,45,57,37,46,37,37
2019/8/6 9:00,5.4,0.8,234.3,-0.5,-1.2,-0.2,-6.5,1.2,-1.8,82.7,19,0.2,15,16,23,23,22,32,23,19
2019/8/6 10:00,3.5,0.8,203.5,-1.0,-0.7,-0.6,-4.6,0.6,-0.4,2.8,1245,20.1,15,17,31,54,28,38,28,36
2019/8/6 11:00,4.6,0.8,180.5,1.4,40.5,108.4,3.6,21.1,0.0,-0.9,1014,16.3,15,18,38,54,32,41,33,40
2019/8/6 12:00,5.8,0.7,210.1,-0.6,89.7,154.0,38.9,27.5,0.0,-1.7,1118,18.0,16,20,42,57,41,51,42,43
2019/8/6 13:00,6.2,0.8,214.9,-1.8,107.2,176.4,32.9,27.8,0.0,-1.7,1181,19.0,17,21,44,58,49,59,49,50
2019/8/6 14:00,6.3,1.2,224.3,-0.6,127.7,267.2,27.2,57.6,0.0,-1.6,1217,19.6,17,22,46,58,49,59,49,48
2019/8/6 15:00,7.5,1.4,269.9,-0.5,206.0,496.3,-5.6,115.7,0.2,-1.1,1412,22.8,18,22,46,60,49,58,49,47
2019/8/6 16:00,5.9,1.6,279.5,-1.8,113.1,311.7,8.5,70.4,0.0,-1.4,1180,19.0,18,23,49,61,53,63,52,55
2019/8/6 17:00,7.8,1.0,279.9,-2.8,244.2,450.9,80.0,84.3,0.0,-1.9,1442,23.2,19,24,51,62,56,66,55,55
2019/8/6 18:00,3.9,1.0,319.5,-2.6,17.4,70.4,-5.3,21.1,2.2,-0.2,1037,16.7,18,23,50,57,51,61,50,48
2019/8/6 19:00,5.6,0.7,284.2,-1.1,75.2,139.5,21.4,22.5,0.0,-1.7,1086,17.5,16,23,48,58,45,55,45,44
2019/8/6 20:00,6.0,0.5,267.8,-4.6,88.3,145.6,54.8,22.5,0.0,-1.9,1123,18.1,16,22,47,57,45,55,45,42
2019/8/6 21:00,5.5,0.4,270.9,5.2,72.7,97.1,47.6,9.2,0.0,-1.8,1055,17.0,15,22,47,57,44,54,44,41
2019/8/6 22:00,6.6,0.3,260.7,1.8,130.0,168.7,82.1,17.0,0.0,-1.9,1238,20.0,15,21,46,58,44,54,44,40
2019/8/6 23:00,6.0,0.4,264.3,5.4,101.6,137.0,70.4,14.7,0.0,-1.9,1148,18.5,14,21,48,59,46,56,46,42
2019/8/7 0:00,6.5,0.3,259.7,-4.0,123.1,155.4,93.3,13.5,0.0,-1.9,1222,19.7,13,20,49,60,48,58,47,45
2019/8/7 1:00,5.6,0.3,273.9,4.7,73.4,98.7,47.3,12.3,0.0,-1.9,1060,17.1,13,20,47,56,43,53,43,40
2019/8/7 2:00,5.0,0.5,290.9,5.5,52.7,89.1,25.0,15.0,0.0,-1.3,1016,16.4,12,19,46,55,42,51,42,38
2019/8/7 3:00,3.0,0.5,289.0,-4.5,-1.3,-1.1,-5.1,0.5,-1.8,0.7,1160,18.7,12,18,44,55,39,48,39,37
2019/8/7 4:00,2.1,0.2,332.1,39.3,-0.6,-0.6,-4.6,0.2,-0.4,-0.3,541,8.7,12,17,41,46,33,42,33,32
2019/8/7 5:00,2.6,0.4,338.4,-0.7,-0.7,-0.6,-4.5,0.4,-0.6,0.7,1051,16.9,12,18,41,54,33,43,34,39
2019/8/7 6:00,2.4,0.4,323.3,-10.2,-0.7,-0.6,-4.6,0.5,-0.6,0.4,809,13.0,13,19,42,52,34,44,35,39
2019/8/7 7:00,1.7,0.3,345.3,32.3,-0.6,-0.6,-4.6,0.4,-0.4,0.0,511,8.2,14,19,42,46,34,44,34,37
2019/8/7 8:00,1.6,0.4,30.9,77.9,-0.7,-0.6,-4.5,0.5,-0.4,15.4,1,0.0,15,19,39,42,33,43,34,34
2019/8/7 9:00,4.4,0.8,304.1,-2.1,31.6,69.8,4.7,15.7,0.0,-0.8,1004,16.2,16,21,41,55,36,46,37,40
2019/8/7 10:00,5.0,1.4,312.3,0.5,58.8,167.7,-14.7,44.6,2.4,-0.7,1098,17.7,18,23,44,57,43,54,44,46
2019/8/7 11:00,4.9,1.3,304.2,1.7,54.9,184.6,-2.2,45.6,0.0,-1.0,1068,17.2,19,24,46,57,49,60,49,46
2019/8/7 12:00,5.2,0.7,267.8,-4.0,57.0,109.4,1.4,20.4,0.0,-1.4,1046,16.9,19,24,47,57,48,58,48,44
2019/8/7 13:00,6.2,1.2,267.4,5.5,118.3,233.7,7.0,54.9,0.0,-1.6,1205,19.4,20,24,47,59,49,59,49,48
2019/8/7 14:00,5.6,1.5,275.7,-3.0,85.7,211.4,-3.4,51.6,0.0,-1.3,1130,18.2,20,24,48,57,48,59,48,46
2019/8/7 15:00,7.3,1.0,268.5,-2.3,179.1,356.3,47.3,66.7,0.0,-1.8,1376,22.2,20,25,49,62,53,64,53,56
2019/8/7 16:00,7.1,1.3,314.0,-2.3,177.9,341.3,27.3,76.9,0.0,-1.7,1367,22.0,20,25,50,61,53,64,53,55
2019/8/7 17:00,3.8,1.1,355.9,0.3,19.4,82.9,-10.4,24.5,2.3,0.0,1041,16.8,19,25,50,58,52,63,52,52
2019/8/7 18:00,5.2,0.9,320.4,-6.3,54.1,117.0,2.7,22.8,0.0,-1.3,1054,17.0,20,25,48,58,47,57,47,45
2019/8/7 19:00,5.3,0.6,308.8,0.8,58.5,110.9,19.5,19.7,0.0,-1.6,1042,16.8,19,24,47,56,45,56,46,42
2019/8/7 20:00,4.0,0.6,314.1,-3.3,19.8,54.5,-3.6,11.7,0.0,-0.4,999,16.1,17,24,47,55,45,55,45,42
2019/8/7 21:00,1.7,0.4,297.7,-19.7,-1.1,-1.1,-5.0,0.4,-1.7,0.4,589,9.5,16,22,44,48,38,48,38,34
2019/8/7 22:00,2.3,0.4,300.7,6.6,-0.7,-0.6,-4.5,0.4,-0.6,0.8,1096,17.7,16,21,43,56,34,44,35,36
2019/8/7 23:00,3.0,0.3,304.1,-1.6,-0.7,-0.6,-4.6,0.5,-0.6,0.9,1219,19.7,15,22,44,58,35,46,36,42
2019/8/8 0:00,4.4,0.3,300.7,1.5,34.1,52.6,20.8,9.3,0.0,-0.7,999,16.1,15,22,46,56,40,50,41,43
2019/8/8 1:00,2.4,0.4,322.9,6.6,-0.6,1.7,-5.7,0.9,2.3,0.8,1035,16.7,15,23,46,55,45,55,46,45
2019/8/8 2:00,2.2,0.3,330.8,-10.1,-0.6,-0.6,-4.5,0.4,-0.4,0.8,1072,17.3,14,23,46,56,45,55,46,46
2019/8/8 3:00,5.0,0.4,331.5,-0.3,47.2,75.9,16.1,12.0,0.0,-1.3,1009,16.3,14,23,47,58,46,56,47,48
2019/8/8 4:00,3.9,0.4,280.5,-0.8,17.9,39.0,4.9,7.7,0.0,-0.3,1000,16.1,12,23,46,55,49,59,49,45
2019/8/8 5:00,3.2,0.3,327.9,0.7,-1.4,-1.1,-5.0,0.6,-2.0,0.7,1198,19.3,13,20,44,55,43,53,43,41
2019/8/8 6:00,1.1,0.3,358.5,17.9,-1.1,-1.1,-6.4,0.5,-1.6,0.5,433,7.0,13,19,43,49,35,45,36,35
2019/8/8 7:00,2.3,0.7,270.1,-15.0,-0.7,-0.6,-4.6,0.6,-0.6,0.5,850,13.7,14,19,42,52,33,43,34,38
2019/8/8 8:00,1.7,0.4,286.9,17.6,-0.6,-0.6,-4.5,0.4,-0.4,0.4,619,10.0,15,20,41,47,33,44,34,37
2019/8/8 9:00,0.7,0.4,86.6,177.3,-0.7,-0.6,-4.5,0.5,-0.4,13.0,0,0.0,18,20,40,42,33,43,34,35
2019/8/8 10:00,3.0,0.7,144.9,-71.6,-1.4,-0.6,-6.0,0.9,-2.9,12.0,186,2.6,18,22,38,40,33,43,34,33
2019/8/8 11:00,3.8,0.9,128.8,2.3,18.4,72.3,-3.5,14.0,0.0,-0.2,1001,16.1,19,24,41,55,35,45,36,40
2019/8/8 12:00,5.7,0.5,125.0,2.3,83.5,126.3,34.3,17.2,0.0,-1.8,1089,17.5,19,25,44,56,42,53,43,44
2019/8/8 13:00,6.1,0.9,131.0,-0.3,104.6,172.1,34.4,34.0,0.0,-1.7,1180,19.0,18,25,46,58,50,60,50,47
2019/8/8 14:00,6.8,0.9,133.6,3.2,148.2,222.5,33.6,40.3,0.0,-1.8,1287,20.8,18,25,48,61,52,62,51,51
2019/8/8 15:00,6.9,0.9,131.0,0.1,158.2,263.4,58.6,47.0,0.0,-1.8,1310,21.1,18,24,50,62,54,65,54,55
2019/8/8 16:00,6.6,1.0,120.6,-1.5,136.5,233.4,20.9,40.9,0.0,-1.7,1270,20.5,17,24,51,62,55,66,55,57
2019/8/8 17:00,6.8,1.0,113.9,-2.8,163.1,287.4,25.0,50.3,0.0,-1.7,1290,20.8,17,24,52,63,57,68,56,57
2019/8/8 18:00,7.7,0.7,110.5,0.9,244.4,359.8,130.0,42.5,0.0,-1.8,1465,23.6,16,24,52,64,59,70,58,58
2019/8/8 19:00,7.4,0.9,94.6,-1.2,204.8,359.2,56.9,59.9,0.0,-1.8,1382,22.3,16,23,54,64,63,74,62,61
2019/8/8 20:00,7.6,1.2,95.5,-0.3,229.8,425.9,36.8,79.6,0.0,-1.8,1437,23.2,16,23,54,64,62,73,61,59
2019/8/8 21:00,9.7,1.3,91.3,1.8,495.7,883.9,210.0,151.7,0.0,-1.6,1601,25.8,16,23,55,67,67,78,66,65
2019/8/8 22:00,10.4,1.2,89.9,-2.0,612.9,895.7,331.1,129.6,0.0,-1.2,1618,26.1,16,21,57,70,77,88,74,61
2019/8/8 23:00,11.5,1.5,85.3,2.6,738.3,901.3,265.0,143.2,0.0,0.2,1608,25.9,16,22,60,72,89,101,86,64
2019/8/9 0:00,13.1,1.7,88.5,-2.7,838.6,894.8,598.4,43.7,0.0,5.1,1618,26.1,16,23,63,74,103,115,99,69
2019/8/9 1:00,14.6,1.9,92.2,1.1,849.5,902.9,715.3,15.1,0.0,7.9,1619,26.1,16,23,65,75,111,123,107,73
2019/8/9 2:00,15.5,2.3,105.9,3.9,849.0,897.7,609.2,21.3,0.0,9.0,1620,26.1,16,23,66,76,116,127,111,75
2019/8/9 3:00,13.4,2.3,99.5,4.2,809.8,906.2,459.2,89.6,0.0,4.5,1616,26.1,15,23,67,76,118,129,113,76
2019/8/9 4:00,13.3,1.9,98.4,-1.2,834.4,903.5,375.8,61.7,0.0,4.9,1616,26.1,15,23,66,75,120,130,115,78
2019/8/9 5:00,13.5,1.6,94.9,-3.3,844.5,905.0,552.5,38.4,0.0,5.7,1618,26.1,16,23,66,76,121,132,117,77
2019/8/9 6:00,12.1,1.3,114.8,2.8,789.8,905.0,473.7,94.2,0.0,1.6,1616,26.1,16,23,66,76,121,131,116,77
2019/8/9 7:00,4.6,0.6,172.9,4.9,39.7,75.7,-1.4,16.3,0.0,-1.0,1006,16.2,17,22,55,56,79,87,77,58
2019/8/9 8:00,6.7,1.4,176.4,3.0,163.3,365.9,13.8,92.5,0.0,-1.7,1287,20.7,19,23,49,59,61,70,60,47
2019/8/9 9:00,8.1,1.2,154.7,2.9,285.1,452.6,116.6,83.7,0.0,-1.8,1489,24.0,17,22,50,64,61,72,60,49
2019/8/9 10:00,8.8,1.3,142.7,-2.0,385.8,762.4,87.6,137.8,0.0,-1.8,1556,25.1,17,22,53,66,60,70,59,50
2019/8/9 11:00,8.2,1.4,140.6,0.0,329.1,771.3,118.3,127.7,0.0,-1.7,1506,24.3,16,21,55,68,59,69,58,48
2019/8/9 12:00,9.8,1.9,146.3,0.1,506.5,896.9,146.9,193.7,0.0,-1.3,1575,25.4,17,21,57,69,68,79,66,50
2019/8/9 13:00,9.5,2.3,151.1,-0.9,487.6,906.9,99.0,236.4,0.0,-0.8,1531,24.7,18,22,58,69,73,84,71,53
2019/8/9 14:00,11.4,1.8,148.0,-1.1,683.5,899.7,203.3,184.1,0.0,0.5,1611,26.0,17,22,58,70,83,95,81,57
2019/8/9 15:00,11.7,1.8,151.5,-2.8,722.6,914.5,316.2,158.6,0.0,0.9,1609,26.0,18,22,57,70,86,98,84,60
2019/8/9 16:00,9.3,1.9,155.6,2.7,450.5,829.1,119.2,169.0,0.0,-1.5,1552,25.0,17,23,58,69,84,96,82,61
2019/8/9 17:00,9.8,1.9,147.9,1.1,531.0,897.1,160.9,202.2,0.0,-1.2,1568,25.3,17,22,57,69,87,99,85,60
2019/8/9 18:00,9.6,1.7,151.5,-3.8,501.0,883.8,163.7,177.4,0.0,-1.5,1578,25.4,17,22,57,68,83,94,80,60
2019/8/9 19:00,9.7,1.4,156.7,-3.3,514.6,858.4,194.2,138.5,0.0,-1.6,1601,25.8,17,22,55,67,77,88,76,59
2019/8/9 20:00,9.7,1.3,158.4,-1.2,501.4,883.4,224.7,135.4,0.0,-1.7,1603,25.9,16,21,56,67,71,81,70,56
2019/8/9 21:00,7.7,1.6,156.2,-3.4,273.4,658.4,69.8,120.5,0.0,-1.6,1448,23.3,16,21,54,65,69,79,68,55
2019/8/9 22:00,8.1,1.5,157.1,3.4,310.6,627.5,17.5,132.7,0.0,-1.7,1472,23.7,16,20,55,66,64,74,63,51
2019/8/9 23:00,7.5,0.9,160.3,0.7,217.4,356.5,77.4,53.6,0.0,-1.8,1409,22.7,16,21,54,65,61,71,60,45
2019/8/10 0:00,7.2,1.1,157.7,-1.9,197.3,343.2,0.3,65.1,0.0,-1.7,1365,22.0,16,21,54,64,57,67,56,42
2019/8/10 1:00,5.6,0.8,145.2,-1.0,79.7,137.1,24.3,24.9,0.0,-1.6,1090,17.6,16,21,51,60,50,60,50,43
2019/8/10 2:00,5.1,0.5,184.8,5.3,57.1,110.5,11.6,16.1,0.0,-1.5,1022,16.5,16,21,49,57,46,57,46,41
2019/8/10 3:00,5.7,0.7,240.2,4.5,82.4,142.1,31.0,21.0,0.0,-1.7,1093,17.6,17,22,47,57,46,56,46,41
2019/8/10 4:00,6.5,0.6,267.2,4.2,133.4,199.3,84.9,23.5,0.0,-1.8,1239,20.0,16,22,49,61,50,61,50,43
2019/8/10 5:00,6.4,0.6,262.0,-1.0,127.8,197.2,74.8,25.8,0.0,-1.8,1223,19.7,16,22,49,60,50,60,50,42
2019/8/10 6:00,6.2,0.6,279.0,4.4,115.7,180.1,61.0,26.2,0.0,-1.8,1179,19.0,16,22,49,60,50,61,50,42
2019/8/10 7:00,5.3,0.7,294.3,2.1,67.9,113.7,18.9,20.7,0.0,-1.5,1059,17.1,16,22,48,58,48,58,48,42
2019/8/10 8:00,4.3,0.6,292.0,0.3,28.3,62.9,0.0,13.0,0.0,-0.7,1001,16.1,17,22,47,56,44,55,45,40
2019/8/10 9:00,5.6,0.6,269.1,2.0,74.0,121.2,20.9,16.7,0.0,-1.7,1073,17.3,17,22,45,56,43,54,44,40
2019/8/10 10:00,6.1,0.9,265.4,0.2,99.3,174.4,24.0,32.9,0.0,-1.7,1180,19.0,18,23,47,59,47,58,47,41
2019/8/10 11:00,5.8,1.0,260.3,0.8,93.2,198.7,15.1,40.4,0.0,-1.6,1143,18.4,17,23,47,58,46,57,47,41
2019/8/10 12:00,6.7,1.0,282.6,-1.5,137.6,261.8,31.9,51.7,0.0,-1.8,1269,20.5,19,23,47,59,46,57,47,41
2019/8/10 13:00,2.8,0.8,276.3,1.0,-1.3,-1.1,-7.6,0.7,1.1,1.0,1135,18.3,18,23,47,56,44,55,45,41
2019/8/10 14:00,7.1,1.1,253.4,-1.2,181.0,371.6,59.6,68.0,0.0,-1.8,1338,21.6,19,24,47,61,48,58,48,42
2019/8/10 15:00,7.6,1.2,250.1,-0.6,232.3,506.4,74.6,100.7,0.0,-1.8,1430,23.1,17,24,52,66,57,68,57,50
2019/8/10 16:00,5.6,0.7,267.2,4.6,80.7,143.0,28.4,24.6,0.0,-1.6,1086,17.5,17,23,53,62,56,67,56,48
2019/8/10 17:00,4.5,1.1,260.6,-6.6,37.2,220.0,-5.8,35.1,2.6,-0.4,1052,17.0,17,23,50,58,46,57,46,43
2019/8/10 18:00,5.3,0.6,287.9,-4.7,59.0,109.8,20.4,16.9,0.0,-1.5,1045,16.8,16,22,48,58,45,56,46,41
2019/8/10 19:00,5.0,1.1,341.0,1.3,59.8,207.2,4.5,47.5,0.0,-1.1,1073,17.3,16,22,48,59,46,56,46,40
2019/8/10 20:00,3.2,0.4,324.5,-1.1,3.7,13.1,-2.9,3.9,2.6,0.3,1009,16.3,16,21,46,55,41,51,41,38
2019/8/10 21:00,4.4,1.0,315.6,2.2,31.2,152.1,-5.1,33.8,-0.6,0.5,1127,18.2,16,21,45,57,36,46,36,36
2019/8/10 22:00,5.3,0.8,321.7,-2.3,63.5,141.7,14.0,23.0,0.0,-1.5,1055,17.0,15,21,45,57,38,49,39,36
2019/8/10 23:00,6.2,0.6,327.2,4.4,103.4,154.7,43.7,23.7,0.0,-1.8,1169,18.8,15,21,46,57,39,50,40,36
2019/8/11 0:00,5.9,0.7,308.8,1.8,97.8,158.7,51.2,24.4,0.0,-1.7,1127,18.2,14,20,46,57,41,51,41,37
2019/8/11 1:00,6.5,0.6,308.7,-4.3,127.5,222.2,64.4,30.7,0.0,-1.8,1237,19.9,14,20,47,60,44,55,44,39
2019/8/11 2:00,7.2,0.8,313.4,3.9,190.3,331.9,99.3,43.8,0.0,-1.8,1370,22.1,13,20,48,62,46,57,47,40
2019/8/11 3:00,6.2,0.7,305.0,-2.6,116.1,199.0,35.8,29.8,0.0,-1.8,1179,19.0,13,20,49,60,46,57,46,40
2019/8/11 4:00,7.0,0.9,307.4,2.7,174.4,281.9,71.5,47.2,0.0,-1.8,1325,21.4,13,20,49,62,48,59,48,41
2019/8/11 5:00,6.2,0.7,301.7,-1.2,110.9,175.6,24.7,25.5,0.0,-1.8,1174,18.9,13,20,50,60,49,60,49,42
2019/8/11 6:00,6.7,0.9,309.5,1.0,154.6,346.7,81.8,53.2,0.0,-1.8,1271,20.5,13,20,50,62,50,61,50,42
2019/8/11 7:00,7.0,1.3,315.1,3.1,192.6,411.0,61.1,77.4,0.0,-1.7,1329,21.4,13,20,50,63,52,63,51,42
2019/8/11 8:00,6.9,1.5,313.1,-0.6,186.6,451.2,22.9,110.1,0.0,-1.8,1300,21.0,13,20,52,64,56,67,55,46
2019/8/11 9:00,7.5,1.3,314.9,-1.0,225.5,451.9,6.5,103.9,0.0,-1.7,1398,22.5,14,20,54,65,61,72,61,53
2019/8/11 10:00,7.5,1.1,311.5,-0.7,222.2,399.3,55.4,74.9,0.0,-1.8,1412,22.8,14,21,54,65,61,72,61,53
2019/8/11 11:00,7.2,1.7,314.0,-0.9,212.3,452.4,25.6,119.9,0.0,-1.5,1339,21.6,15,21,54,64,63,74,62,51
2019/8/11 12:00,8.2,1.2,319.0,-0.8,281.8,448.4,35.6,80.8,0.0,-1.9,1517,24.5,15,22,55,66,64,75,64,54
2019/8/11 13:00,6.8,1.2,326.2,2.5,164.8,375.5,32.9,79.6,0.0,-1.7,1293,20.8,16,22,54,65,66,77,65,55
2019/8/11 14:00,7.0,1.1,322.2,-2.1,165.6,337.6,47.5,59.7,0.0,-1.8,1327,21.4,16,22,54,65,64,75,64,54
2019/8/11 15:00,6.9,1.2,308.6,-0.7,160.0,295.4,26.2,60.6,0.0,-1.7,1325,21.4,17,23,52,62,57,68,57,49
2019/8/11 16:00,7.4,1.3,334.6,-1.9,214.1,428.2,-2.4,91.3,0.0,-1.6,1419,22.9,16,23,53,65,61,71,60,51
2019/8/11 17:00,7.7,0.7,305.6,-0.4,223.9,373.3,110.6,48.4,0.0,-1.8,1455,23.5,15,22,53,64,59,70,59,49
2019/8/11 18:00,6.3,1.3,312.9,1.5,127.2,284.3,22.6,65.1,0.0,-1.6,1214,19.6,16,22,51,60,53,64,53,45
2019/8/11 19:00,6.3,0.9,321.3,1.9,125.1,243.9,37.9,36.1,0.0,-1.7,1210,19.5,14,22,51,62,55,66,55,46
2019/8/11 20:00,6.5,0.7,317.1,1.5,131.5,241.1,69.7,32.4,0.0,-1.8,1235,19.9,14,21,50,60,50,61,50,43
2019/8/11 21:00,4.8,0.6,318.0,2.8,48.6,87.1,16.1,15.0,0.0,-1.2,1010,16.3,13,20,47,56,45,56,46,40
2019/8/11 22:00,4.6,0.3,301.5,-4.6,30.5,47.2,13.8,7.1,0.0,-0.9,1000,16.1,12,19,45,54,42,52,42,37
2019/8/11 23:00,4.7,0.2,312.2,0.0,34.8,42.1,25.7,4.0,0.0,-1.0,1000,16.1,11,17,43,54,39,50,40,35
2019/8/12 0:00,3.2,0.3,315.5,-5.0,4.5,10.8,0.0,2.5,0.0,0.2,1000,16.1,11,17,42,53,37,47,37,34
2019/8/12 1:00,3.7,0.4,295.1,3.4,3.6,107.8,-4.6,16.5,-0.3,2.6,1237,19.9,10,16,42,57,33,44,34,35
2019/8/12 2:00,2.4,0.4,299.5,-11.7,-0.7,-0.6,-4.6,0.5,-0.6,0.7,959,15.5,10,17,42,52,34,45,35,38
2019/8/12 3:00,2.5,0.4,326.1,14.6,-0.6,-0.6,-4.6,0.4,-0.4,0.5,897,14.5,10,17,42,53,34,45,36,38
2019/8/12 4:00,1.8,0.3,327.6,-4.0,-0.6,-0.6,-4.6,0.4,-0.4,0.8,829,13.4,10,17,42,50,34,45,35,36
2019/8/12 5:00,0.6,0.2,317.5,-14.1,-0.6,-0.6,-4.6,0.4,-0.4,-0.1,175,2.7,10,16,41,44,33,44,34,34
2019/8/12 6:00,1.7,0.5,255.5,-7.2,-0.9,-0.6,-4.6,0.7,-1.1,0.7,782,12.6,10,16,38,44,32,43,34,32
2019/8/12 7:00,1.1,0.2,269.2,9.2,-0.6,-0.6,-4.5,0.3,-0.4,0.2,380,6.1,11,17,39,43,32,43,33,32
2019/8/12 8:00,2.4,0.7,272.7,2.3,-0.6,-0.6,-4.5,0.4,-0.4,0.6,899,14.5,13,18,39,52,32,43,33,37
2019/8/12 9:00,3.5,1.1,249.3,0.0,11.8,96.5,-4.6,21.5,-0.4,0.7,1076,17.3,14,20,42,57,33,44,35,41
2019/8/12 10:00,5.8,0.8,267.3,-0.3,83.0,165.0,-7.5,33.9,0.0,-1.7,1123,18.1,16,22,44,56,40,51,41,43
2019/8/12 11:00,4.8,1.0,252.0,-1.0,48.5,124.8,-7.6,27.7,0.0,-1.1,1032,16.6,16,23,44,57,47,58,48,48
2019/8/12 12:00,5.6,1.5,271.7,28.5,-0.2,0.0,-4.4,0.4,-0.8,82.9,1,0.0,16,22,40,48,45,56,46,44
2019/8/12 13:00,6.1,2.1,269.0,25.8,0.0,0.0,0.0,0.0,-0.7,86.4,0,0.0,18,21,38,43,43,54,44,39
2019/8/12 14:00,6.7,1.4,324.8,40.6,-1.5,-0.4,-4.4,1.5,-2.8,58.7,0,0.0,16,20,36,40,41,52,42,35
2019/8/12 15:00,6.1,1.0,301.3,0.8,109.4,229.5,33.7,44.7,0.0,-1.7,1186,19.1,15,20,39,59,46,57,47,43
2019/8/12 16:00,4.6,1.1,314.8,5.0,35.4,157.8,-10.9,29.3,2.6,-0.4,1060,17.1,16,22,45,57,46,57,47,48
2019/8/12 17:00,2.4,0.8,305.7,1.3,-0.6,-0.6,-4.5,0.4,-0.4,0.6,951,15.3,16,22,46,57,47,58,49,50
2019/8/12 18:00,6.9,0.9,308.9,-3.3,162.7,309.3,45.7,50.2,0.0,-1.8,1302,21.0,14,23,47,59,50,61,50,47
2019/8/12 19:00,1.9,0.5,325.6,-4.1,-1.1,-1.1,-5.0,0.3,-1.6,0.7,779,12.6,14,20,46,53,42,52,42,39
2019/8/12 20:00,1.7,0.4,352.8,23.1,-1.1,-1.1,-5.0,0.4,-1.6,0.5,655,10.6,13,19,44,50,34,45,35,32
2019/8/12 21:00,1.4,0.6,290.2,-39.5,-0.6,-0.6,-4.5,0.4,-0.4,1.1,411,6.6,12,19,42,46,32,43,33,34
2019/8/12 22:00,3.1,0.4,279.6,-0.2,-0.6,-0.6,-4.6,0.4,-0.4,1.6,1153,18.6,12,18,42,52,33,44,34,37
2019/8/12 23:00,4.0,0.5,277.2,-6.7,20.5,38.3,7.4,8.4,0.0,-0.3,1000,16.1,12,19,43,54,38,49,39,41
2019/8/13 0:00,5.2,0.2,277.8,-2.7,53.5,60.2,44.7,3.1,0.0,-1.7,1004,16.2,11,20,43,55,43,54,44,44
2019/8/13 1:00,4.6,0.4,289.4,2.8,33.9,106.9,-2.7,17.1,-0.1,-0.5,1036,16.7,11,19,43,57,46,57,48,48
2019/8/13 2:00,2.4,0.3,287.2,-2.3,-1.1,-1.1,-5.1,0.3,-1.6,0.8,1013,16.3,10,18,43,54,42,53,42,39
2019/8/13 3:00,2.0,0.5,303.3,-6.7,-0.8,-0.6,-5.0,0.4,-0.9,0.6,770,12.4,10,16,42,51,33,44,34,34
2019/8/13 4:00,2.8,0.6,281.5,-5.1,-0.7,-0.6,-4.5,0.5,-0.7,0.6,1065,17.2,10,16,43,55,33,44,34,40
2019/8/13 5:00,2.4,0.5,283.2,8.3,-0.7,-0.6,-4.5,0.5,-0.6,0.6,910,14.7,10,16,43,52,35,46,36,39
2019/8/13 6:00,1.9,0.2,280.8,6.3,-0.6,-0.6,-4.5,0.4,-0.4,0.8,845,13.6,10,16,43,53,35,46,36,37
2019/8/13 7:00,2.4,0.6,265.4,12.9,-0.6,-0.6,-4.6,0.4,-0.4,0.6,918,14.8,11,17,42,51,34,45,35,36
2019/8/13 8:00,1.5,0.5,283.8,19.3,-0.6,-0.6,-4.6,0.4,-0.4,0.0,503,8.1,13,18,42,47,34,45,35,35
2019/8/13 9:00,2.4,0.9,252.6,-9.4,-0.7,-0.6,-4.6,0.6,-0.6,1.1,957,15.4,14,20,42,55,35,46,36,40
2019/8/13 10:00,4.7,1.0,276.0,1.9,39.5,153.9,-6.7,30.1,2.6,-0.4,1061,17.1,16,22,44,55,38,49,39,42
2019/8/13 11:00,5.2,0.8,275.2,51.5,-0.9,-0.4,-5.8,0.8,-2.2,85.9,3,0.0,16,22,39,47,38,49,39,39
2019/8/13 12:00,4.9,1.6,237.2,35.4,-0.4,-0.4,-4.3,0.3,-0.9,85.9,6,0.0,18,21,34,41,37,48,38,36
2019/8/13 13:00,5.5,1.0,249.6,47.8,-0.4,-0.4,-4.3,0.3,-0.9,85.9,3,0.0,18,21,34,39,35,46,36,34
2019/8/13 14:00,5.3,1.2,254.3,52.5,-0.4,-0.4,-4.2,0.3,-0.9,85.9,5,0.0,18,21,34,37,34,45,35,33
2019/8/13 15:00,3.6,1.0,256.6,54.8,-0.4,-0.4,-4.4,0.4,-0.9,85.9,3,0.0,18,21,33,35,33,44,34,32
2019/8/13 16:00,6.2,0.9,159.7,-11.8,-1.2,-0.4,-5.8,0.7,-3.6,85.9,8,0.0,16,20,33,34,32,43,33,31
